R,C
0,2.1410074437828697
0.0015624999999999999,2.1410602041970894
0.0031249999999999997,2.1412185056255897
0.0046875,2.1414823480683705
0.0062499999999999995,2.1418517315254326
0.0078125,2.142326692612161
0.009375,2.1429073180305607
0.0109375,2.1435936077806304
0.012499999999999999,2.1443855618623715
0.014062499999999999,2.145283278614494
0.015625,2.1462869059440797
0.017187499999999998,2.147396443851127
0.01875,2.1486118923356368
0.020312499999999997,2.1499334114463475
0.021875,2.1513612108808116
0.023437500000000003,2.1528952906390284
0.025,2.1545356507209976
0.026562500000000003,2.1562825130551286
0.028125,2.1581361494541023
0.0296875,2.160096559917918
0.03125,2.1621637444465764
0.0328125,2.164337987121163
0.034375,2.1666196222436485
0.0359375,2.169008649814032
0.0375,2.1715050698323144
0.0390625,2.174109228892339
0.040624999999999994,2.1768215242338953
0.042187499999999996,2.179641955856983
0.04375,2.1825705237616027
0.04531249999999999,2.185607637498197
0.046875,2.1887537577727825
0.048437499999999994,2.1920088845853583
0.049999999999999996,2.1953730179359248
0.0515625,2.198846630858545
0.05312499999999999,2.2024302481359066
0.05468749999999999,2.2061238697680094
0.056249999999999994,2.209927495754854
0.057812499999999996,2.213841663224588
0.059375,2.2178669617304183
0.06093749999999999,2.222003391272344
0.06249999999999999,2.226250951850365
0.0640625,2.2306102453812673
0.06562499999999999,2.2350819269671938
0.0671875,2.239665996608145
0.06874999999999999,2.2443624543041203
0.0703125,2.249171967540028
0.071875,2.2540952578311133
0.07343749999999999,2.259132325177377
0.07499999999999998,2.2642831695788193
0.07656249999999998,2.269548524953904
0.07812499999999997,2.2749291801821303
0.07968749999999997,2.2804251352634974
0.08124999999999998,2.286036390198006
0.08281249999999997,2.2917637462902105
0.08437499999999998,2.2976080608233285
0.08593749999999997,2.303569333797359
0.08749999999999997,2.309647565212303
0.08906249999999996,2.315843624799718
0.09062499999999996,2.322158439375766
0.09218749999999996,2.328592008940447
0.09374999999999996,2.335144333493761
0.09531249999999997,2.3418163523249778
0.09687499999999996,2.3486090630037415
0.09843749999999994,2.355522465530053
0.09999999999999995,2.3625565599039113
0.10156249999999994,2.3697123561943316
0.10312499999999994,2.3769909240379725
0.10468749999999993,2.384392263434834
0.10624999999999994,2.391916374384916
0.10781249999999994,2.399564339052009
0.10937499999999994,2.4073373005481074
0.11093749999999994,2.415235258873211
0.11249999999999993,2.42325821402732
0.11406249999999993,2.431407321678817
0.11562499999999992,2.4396837999200796
0.11718749999999993,2.448087648751107
0.11874999999999993,2.456618868171901
0.12031249999999993,2.4652786888619582
0.12187499999999993,2.474068405497878
0.12343749999999992,2.4829880180796597
0.12499999999999992,2.492037526607304
0.1265624999999999,2.501218238376719
0.12812499999999993,2.510531526353543
0.12968749999999993,2.519977390537776
0.13124999999999992,2.5295558309294175
0.13281249999999992,2.5392682331470384
0.1343749999999999,2.5491160502534616
0.13593749999999993,2.5590992822486855
0.13749999999999993,2.5692179291327104
0.13906249999999992,2.579473456656319
0.14062499999999994,2.589867399893454
0.14218749999999994,2.6003997588441154
0.14374999999999993,2.6110705335083035
0.14531249999999993,2.621881271684324
0.14687499999999992,2.6328335924796065
0.14843749999999994,2.643927495894152
0.14999999999999994,2.65516298192796
0.15156249999999993,2.666541682450557
0.15312499999999996,2.6780653027364245
0.15468749999999995,2.689733842785563
0.15624999999999994,2.7015473025979726
0.15781249999999994,2.7135074002492514
0.15937499999999993,2.7256159294286144
0.16093749999999996,2.737872890136063
0.16249999999999995,2.750278282371596
0.16406249999999994,2.7628339126658177
0.16562499999999997,2.775541665487563
0.16718749999999996,2.7884015408368326
0.16874999999999996,2.8014135387136254
0.17031249999999995,2.814579556469641
0.17187499999999994,2.8279015718386673
0.17343749999999997,2.8413795848207033
0.17499999999999996,2.855013595415749
0.17656249999999996,2.868805594283085
0.17812499999999998,2.882757655030646
0.17968749999999997,2.8968697776584316
0.18124999999999997,2.911141962166442
0.1828125,2.9255762951318287
0.18437499999999996,2.940174948773308
0.18593749999999998,2.9549379230908808
0.18749999999999997,2.969865218084546
0.18906249999999997,2.9849590189870026
0.190625,3.0002215994955805
0.19218749999999998,3.01565295961028
0.19374999999999998,3.0312530993311007
0.19531249999999997,3.047024305415099
0.19687499999999997,3.06296895604119
0.1984375,3.079087051209374
0.19999999999999998,3.0953785909196507
0.20156249999999998,3.111845966457319
0.203125,3.1284916636251108
0.20468749999999997,3.1453156824230257
0.20625,3.1623180228510637
0.20781249999999998,3.1795011838658436
0.20937499999999998,3.196867762179729
0.2109375,3.214417757792721
0.2125,3.232151170704819
0.2140625,3.2500706108305506
0.215625,3.2681787892258263
0.2171875,3.286475705890647
0.21875,3.3049613608250126
0.2203125,3.3236384783359645
0.221875,3.342509887409703
0.2234375,3.361575588046227
0.225,3.3808355802455368
0.2265625,3.4002927062945427
0.22812500000000002,3.4199499168542253
0.22968750000000002,3.4398072119245846
0.23125,3.4598645915056205
0.23281250000000003,3.4801250196091322
0.234375,3.5005915724782897
0.23593750000000002,3.521264250113094
0.23750000000000002,3.5421430525135453
0.2390625,3.5632310693241713
0.24062500000000003,3.584531506446035
0.24218750000000003,3.6060443638791355
0.24375000000000002,3.6277696416234733
0.24531250000000002,3.6497105590323407
0.246875,3.6718704559142967
0.2484375,3.694249332269343
0.25,3.7168471880974785
0.2515625,3.7396673767106043
0.253125,3.7627133762541427
0.25468749999999996,3.7859851867280954
0.25625,3.809482808132462
0.2578125,3.833209732167244
0.25937499999999997,3.8571695799299643
0.26093749999999993,3.8813623514206235
0.26249999999999996,3.9057880466392203
0.2640625,3.930450300289106
0.26562499999999994,3.955352881227371
0.2671874999999999,3.9804957894540154
0.26874999999999993,4.005879024969039
0.27031249999999996,4.031506370286501
0.2718749999999999,4.057381747029395
0.2734374999999999,4.083505155197719
0.2749999999999999,4.1098765947914755
0.27656249999999993,4.136500001141531
0.2781249999999999,4.163379453848883
0.27968749999999987,4.190514952913529
0.2812499999999999,4.21790649833547
0.2828124999999999,4.245558183474124
0.2843749999999999,4.273474251333571
0.28593749999999984,4.30165470191381
0.28749999999999987,4.33009953521484
0.2890624999999999,4.358813008049201
0.29062499999999986,4.387799532469591
0.2921874999999998,4.417059108476011
0.29374999999999984,4.44659173606846
0.29531249999999987,4.476401841157487
0.29687499999999983,4.506494010718215
0.2984374999999998,4.536868244750645
0.2999999999999998,4.567524543254775
0.30156249999999984,4.598467507112163
0.3031249999999998,4.629701904330546
0.3046874999999998,4.661227734909923
0.3062499999999998,4.693044998850294
0.3078124999999998,4.725158478113445
0.3093749999999998,4.7575731280947515
0.31093749999999976,4.790288948794213
0.3124999999999998,4.82330594021183
0.3140624999999998,4.856629071743498
0.31562499999999977,4.890263492780887
0.31718749999999973,4.924209203323999
0.31874999999999976,4.958466203372833
0.3203124999999998,4.993039656364723
0.32187499999999974,5.027934912559068
0.3234374999999997,5.063151971955868
0.32499999999999973,5.098690834555122
0.32656249999999976,5.134556864705523
0.3281249999999997,5.170755620677915
0.3296874999999997,5.2072871024722955
0.3312499999999997,5.244151310088666
0.33281249999999973,5.281353815929087
0.3343749999999997,5.318900393701753
0.33593749999999967,5.356791043406663
0.3374999999999997,5.395025765043818
0.3390624999999997,5.43361034649263
0.3406249999999997,5.472550784617037
0.3421874999999997,5.511847079417036
0.34374999999999967,5.551499230892629
0.3453124999999997,5.591513250116829
0.34687499999999966,5.63189536513088
0.3484374999999996,5.67264557593478
0.34999999999999964,5.713763882528529
0.35156249999999967,5.755256527197931
0.35312499999999963,5.797129977497416
0.3546874999999996,5.839384233426983
0.3562499999999996,5.882019294986633
0.3578124999999996,5.925041644008225
0.3593749999999996,5.968457996221119
0.3609374999999996,6.012268351625315
0.3624999999999996,6.056472710220814
0.3640624999999996,6.101077802044412
0.3656249999999996,6.146090600000055
0.3671874999999996,6.191511104087743
0.3687499999999996,6.237339314307474
0.3703124999999996,6.283582217897493
0.37187499999999957,6.330247054286386
0.37343749999999953,6.377333823474153
0.37499999999999956,6.424842525460793
0.3765624999999996,6.472780414032635
0.37812499999999954,6.521155004856341
0.3796874999999995,6.569966297931916
0.38124999999999953,6.619214293259356
0.3828124999999995,6.668906520882801
0.3843749999999995,6.719050782797342
0.3859374999999995,6.76964707900298
0.3874999999999995,6.820695409499716
0.38906249999999953,6.872203590675815
0.3906249999999995,6.924179721336061
0.3921874999999995,6.976623801480454
0.3937499999999995,7.029535831108991
0.3953124999999995,7.082923923430994
0.3968749999999995,7.136796484947711
0.39843749999999944,7.191153515659144
0.39999999999999947,7.24599501556529
0.4015624999999995,7.301329405578608
0.40312499999999946,7.35716541120426
0.4046874999999994,7.4135030324422475
0.40624999999999944,7.47034226929257
0.4078124999999994,7.527691861673219
0.40937499999999943,7.585560865837121
0.4109374999999994,7.6439492817842805
0.4124999999999994,7.702857109514695
0.41406249999999944,7.76229341969032
0.4156249999999994,7.822267611508475
0.41718749999999943,7.88277968496916
0.4187499999999994,7.943829640072376
0.4203124999999994,8.00542689041485
0.4218749999999994,8.067581190804676
0.42343749999999936,8.13029254124186
0.4249999999999994,8.193560941726396
0.4265624999999994,8.257396161449957
0.42812499999999937,8.321808323985236
0.42968749999999933,8.38679742933223
0.43124999999999936,8.452363477490941
0.4328124999999993,8.518516606395142
0.43437499999999934,8.585267322041716
0.4359374999999993,8.652615624430663
0.43749999999999933,8.720561513561984
0.43906249999999936,8.78911550976404
0.4406249999999993,8.858288515642343
0.44218749999999934,8.928080531196894
0.4437499999999993,8.998491556427693
0.44531249999999933,9.069532508234538
0.4468749999999993,9.141214700560644
0.44843749999999927,9.213538133406011
0.4499999999999993,9.28650280677064
0.4515624999999993,9.360120048846767
0.4531249999999993,9.434401600209593
0.45468749999999925,9.509347460859118
0.45624999999999927,9.584957630795342
0.45781249999999923,9.66124386478863
0.45937499999999926,9.738218345927033
0.4609374999999992,9.81588107421055
0.46249999999999925,9.894232049639182
0.46406249999999927,9.973283469433145
0.46562499999999923,10.053047975682992
0.46718749999999926,10.13352556838872
0.4687499999999992,10.214716247550335
0.47031249999999925,10.296632669317827
0.4718749999999992,10.379287951905752
0.4734374999999992,10.462682095314108
0.4749999999999992,10.546815099542895
0.4765624999999992,10.631700096783058
0.4781249999999992,10.717350699150428
0.47968749999999916,10.803766906645
0.4812499999999992,10.89094871926678
0.48281249999999915,10.97890976301401
0.48437499999999917,11.067664162361748
0.48593749999999913,11.157211917309994
0.48749999999999916,11.247553027858748
0.4890624999999992,11.338701632259921
0.49062499999999915,11.430672386512256
0.49218749999999917,11.523465290615754
0.49374999999999913,11.617080344570416
0.4953124999999994,11.711532218034014
0.49687499999999957,11.806836118426812
0.49843749999999976,11.902992045748807
0.5,12
